ID_Item,Scenario,Country,Energy,Sector,Sub_Sector,Usage,Source,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Heat Demand,CS1,SK,na,RES,na,space heating,Eurostat,TWh,12.32406776,12.37295211,12.41825834,12.45845946,12.49320425,12.52205692,12.54657481,12.56894538,12.59115417,12.6139715,12.63655083,12.65850629,12.67920427,12.69809203,12.71607278,12.73430761,12.75087161,12.7643597,12.77168686,12.77283258,12.76782602,12.75517397,12.73395313,12.70330812,12.6631849,12.61311874,12.55148118,12.48022913,12.39925486,12.308049,12.20646751
Heat Demand,CS2,AT,na,TER,Buildings,space heating,Eurostat,TWh,12.84872534,13.21600194,13.08687905,12.96086518,12.8402813,12.72567337,12.60473016,12.49213611,12.3775267,12.24719283,12.1216862,11.9967012,11.87217399,11.75037509,11.63126244,11.50520562,11.37016122,11.23657298,11.09346958,10.94023414,10.77890947,10.61347332,10.44341297,10.27083087,10.09650058,9.919774219,9.740441186,9.559552339,9.376987843,9.191773231,9.004993225
Heat Demand,CS2,BE,na,TER,Buildings,space heating,Eurostat,TWh,22.17833794,23.08020805,23.14020156,23.08846974,22.92956173,22.66643327,22.40743394,22.15045939,21.89336571,21.63850889,21.39143425,21.14944284,20.91793544,20.69240676,20.46842345,20.23776175,19.98595826,19.7328752,19.46063857,19.17547266,18.88019437,18.57573231,18.26127883,17.94152205,17.6187466,17.29187894,16.9610968,16.62832789,16.29231519,15.95321464,15.6114293
Heat Demand,CS2,BG,na,TER,Buildings,space heating,Eurostat,TWh,3.341553903,3.415187864,3.424438737,3.422721873,3.410660308,3.388515758,3.37047504,3.352157353,3.345792997,3.340725152,3.335024741,3.324336843,3.309216963,3.292120497,3.274107649,3.255980081,3.23619018,3.216099377,3.189826275,3.157175701,3.120052113,3.079245306,3.036725465,2.993389436,2.949460329,2.90471885,2.858994073,2.812552722,2.765437025,2.717826668,2.669412914
Heat Demand,CS2,CH,na,TER,Buildings,space heating,Eurostat,TWh,14.00852817,14.31256485,14.17377276,14.02978506,13.88337153,13.73537089,13.59654098,13.45914357,13.32719131,13.19901217,13.08336411,12.96293174,12.84519169,12.73796489,12.64027304,12.53443339,12.41736923,12.30259773,12.17144887,12.02969236,11.87974068,11.71529746,11.54603423,11.37366384,11.1988116,11.02086301,10.83940957,10.65580265,10.46986543,10.28180906,10.09235644
Heat Demand,CS2,CZ,na,TER,Buildings,space heating,Eurostat,TWh,17.04670124,17.73642683,17.78677183,17.7910328,17.75238996,17.67197413,17.56679666,17.44999037,17.29908316,17.16332815,17.03462948,16.91626241,16.81212118,16.714375,16.6179984,16.50661423,16.36788318,16.21762165,16.03269969,15.81286649,15.57060094,15.31858195,15.06036166,14.79974237,14.53691706,14.27098042,14.00177746,13.73067733,13.45699805,13.18086,12.90266263
Heat Demand,CS2,DE,na,TER,Buildings,space heating,Eurostat,TWh,159.8320307,161.862412,161.4536125,160.426952,158.821813,156.6620994,154.4146827,152.1724565,149.9223663,147.6507517,145.4206371,143.2626663,141.1853227,139.2068875,137.3323955,135.4693523,133.5137709,131.6538501,129.7409497,127.801904,125.8517405,123.8814623,121.8570375,119.8104455,117.7444477,115.6547946,113.5347408,111.3993234,109.2452904,107.0741959,104.8913334
Heat Demand,CS2,DK,na,TER,Buildings,space heating,Eurostat,TWh,10.62180716,10.71422601,10.59599105,10.49542084,10.41393585,10.35161946,10.27663653,10.18022495,10.08264326,9.985449894,9.900092475,9.810801165,9.723213034,9.63854819,9.559667831,9.479007648,9.384895239,9.289531938,9.198676543,9.104389266,9.00266289,8.895083831,8.783195612,8.669273032,8.552637404,8.433604108,8.311994466,8.188336539,8.062022849,7.933233972,7.801982879
Heat Demand,CS2,ES,na,TER,Buildings,space heating,Eurostat,TWh,37.66431128,38.87738329,38.90314089,38.82748254,38.65799394,38.39775222,37.99263178,37.57185464,37.15387298,36.73164768,36.28427387,35.85512682,35.39175682,34.94208444,34.51121754,34.07480732,33.60587474,33.14794218,32.6606951,32.14195922,31.59737166,31.02733298,30.44595137,29.86716585,29.28605765,28.69862439,28.1079769,27.51658775,26.92236742,26.32539008,25.72641403
Heat Demand,CS2,FI,na,TER,Buildings,space heating,Eurostat,TWh,8.984727765,9.001675986,8.87222296,8.74927452,8.634211196,8.527213573,8.425724354,8.33899503,8.244367106,8.154685948,8.071299654,7.98250917,7.908845631,7.839889402,7.780260213,7.715503468,7.643211776,7.57217258,7.4998454,7.420650511,7.335650899,7.247498549,7.156880351,7.059985605,6.95975531,6.854498819,6.74931445,6.641144895,6.532615663,6.420974098,6.307771099
Heat Demand,CS2,FR,na,TER,Buildings,space heating,Eurostat,TWh,82.32874844,85.51608548,85.53351221,85.22841721,84.61898962,83.71523372,82.78642081,81.88168434,80.9592658,80.02785818,79.11452671,78.11443866,77.121693,76.19216639,75.32806038,74.44807735,73.4818141,72.52130899,71.48940009,70.38612464,69.24168168,68.05938895,66.84891675,65.62904712,64.4010717,63.1668736,61.92142739,60.66720412,59.40273241,58.12888085,56.84679116
Heat Demand,CS2,GB,na,TER,Buildings,space heating,Eurostat,TWh,66.70224506,68.99765978,68.41448649,67.83136255,67.26088349,66.70636379,66.0913137,65.48174931,64.88755224,64.30852035,63.76809754,63.20066253,62.6627325,62.16391654,61.69667995,61.2043461,60.64916439,60.10297939,59.50500625,58.8567521,58.17172725,57.45636551,56.70274359,55.93432655,55.15031262,54.3458153,53.523913,52.68158678,51.8221403,50.94928831,50.06271866
Heat Demand,CS2,GR,na,TER,Buildings,space heating,Eurostat,TWh,2.469573684,2.536557002,2.562595993,2.573534251,2.569573833,2.550837506,2.531376442,2.507641851,2.483099802,2.458178816,2.435026048,2.40729306,2.375476319,2.342733754,2.30984464,2.27656718,2.240459729,2.204258548,2.166836315,2.128637464,2.088721711,2.047440896,2.005240283,1.963078942,1.920642751,1.878045597,1.835262034,1.792563547,1.749891045,1.707254755,1.664714752
Heat Demand,CS2,HU,na,TER,Buildings,space heating,Eurostat,TWh,14.28177229,14.64401467,14.79751034,14.86968688,14.86170281,14.77406469,14.68856297,14.64166955,14.59291486,14.54956714,14.51105706,14.4700767,14.42104051,14.37265658,14.32882945,14.28065198,14.21447586,14.14443498,14.05660737,13.93983073,13.79908075,13.63876321,13.46516631,13.28179206,13.08804706,12.88416101,12.66980213,12.44837625,12.2208332,11.98851627,11.75213017
Heat Demand,CS2,IT,na,TER,Buildings,space heating,Eurostat,TWh,53.19003569,54.79918244,54.34254729,53.71314714,52.92647274,51.99198468,50.98015578,49.96467444,49.02187965,48.10303256,47.2084486,46.27630475,45.35981946,44.47038566,43.60399568,42.73037972,41.82216648,40.93756068,40.03539942,39.11041768,38.17631729,37.23313768,36.28829738,35.34864026,34.42800261,33.50515156,32.58649187,31.67621234,30.77315472,29.87744607,28.99002097
Heat Demand,CS2,LU,na,TER,Buildings,space heating,Eurostat,TWh,2.289524591,2.38034815,2.392208655,2.399892113,2.403800425,2.404038303,2.401577871,2.397140435,2.392246893,2.386839627,2.381170838,2.373689059,2.366501932,2.360244651,2.357245771,2.353813772,2.347597621,2.34113735,2.332515885,2.321830525,2.308925154,2.293182004,2.275722499,2.257083806,2.237423954,2.216593466,2.194527733,2.171444005,2.147270816,2.12206537,2.095883448
Heat Demand,CS2,NL,na,TER,Buildings,space heating,Eurostat,TWh,32.32033046,32.58268128,32.21067627,31.83697916,31.46760349,31.10415647,30.73330941,30.37082713,30.01105206,29.65824291,29.30667617,28.94507201,28.59770401,28.2685112,27.95774807,27.64016117,27.29028967,26.94361208,26.58173281,26.20504266,25.82574902,25.43400827,25.03504024,24.63489683,24.2335587,23.82875502,23.41842968,23.00249847,22.58143956,22.1558639,21.72615737
Heat Demand,CS2,NO,na,TER,Buildings,space heating,Eurostat,TWh,6.616435035,6.636174526,6.579696906,6.524941755,6.473076805,6.424380819,6.36924313,6.307960541,6.247790807,6.189254175,6.130178544,6.072913649,6.016007309,5.957275827,5.900576471,5.841584567,5.775330692,5.709314639,5.638544652,5.56208011,5.481861401,5.399908306,5.315258269,5.230046402,5.143850041,5.056439685,4.967276765,4.877531468,4.786731268,4.694657266,4.601183814
Heat Demand,CS2,PL,na,TER,Buildings,space heating,Eurostat,TWh,41.12495572,41.86364167,41.80091252,41.74088784,41.69130814,41.65434964,41.54954804,41.40377538,41.24623931,41.13752894,41.01967083,40.88956261,40.78485351,40.69525707,40.57915355,40.39863638,40.16687349,39.88914323,39.53768897,39.13313036,38.67756644,38.18168203,37.64931921,37.10332906,36.53647425,35.95718065,35.36778975,34.76671158,34.15679097,33.53984994,32.9149479
Heat Demand,CS2,PT,na,TER,Buildings,space heating,Eurostat,TWh,4.023210439,4.114760114,4.134156855,4.130966716,4.105897142,4.059453447,4.013294697,3.963634064,3.912665179,3.860910026,3.809389757,3.756076216,3.7029996,3.649695309,3.599789628,3.548068206,3.492349285,3.438961155,3.381026696,3.317666264,3.254196708,3.189606473,3.124161312,3.058643973,2.992930951,2.927134044,2.861128388,2.795264015,2.7293789,2.663500079,2.597709313
Heat Demand,CS2,RO,na,TER,Buildings,space heating,Eurostat,TWh,10.17529101,10.26159059,10.16994983,10.09936098,10.05121107,10.02566262,9.988494375,9.942324786,9.91507622,9.881449643,9.830034888,9.787335499,9.743103067,9.699536435,9.65954437,9.615364013,9.553447625,9.488301518,9.418934214,9.337427391,9.23535478,9.119829847,8.998056825,8.879140505,8.757663105,8.62224884,8.479292763,8.333523547,8.185578582,8.031729905,7.872628921
Heat Demand,CS2,SE,na,TER,Buildings,space heating,Eurostat,TWh,20.66425289,20.63816029,20.37534974,20.15200896,19.97053366,19.83079973,19.70515017,19.58005614,19.44663369,19.31677683,19.19042459,19.04757352,18.91588703,18.79652522,18.69062658,18.58086309,18.45118384,18.32598121,18.17996854,18.01374031,17.8369143,17.64438844,17.43883711,17.22512694,17.0081348,16.78524432,16.55670159,16.32346208,16.08472517,15.84046835,15.5910924
Heat Demand,CS2,SI,na,TER,Buildings,space heating,Eurostat,TWh,1.864232871,1.918369888,1.912478095,1.908915183,1.908018703,1.909882132,1.906760552,1.900600499,1.893555067,1.885671246,1.876431971,1.865743773,1.854892181,1.844666771,1.835383845,1.825482826,1.812813764,1.798836552,1.78176632,1.762813425,1.741677158,1.718886944,1.695175523,1.670965602,1.646616192,1.6216936,1.596319275,1.570617575,1.544522163,1.518035421,1.491212485
Heat Demand,CS2,SK,na,TER,Buildings,space heating,Eurostat,TWh,6.569287474,6.820531855,6.858600661,6.881153909,6.889293625,6.883309341,6.863655872,6.831733801,6.812197524,6.795223403,6.793030172,6.769992893,6.745868255,6.72331381,6.701008597,6.679515533,6.649716428,6.616834958,6.572543335,6.515700374,6.445815844,6.363997497,6.274296053,6.17842894,6.076251413,5.970513969,5.862084955,5.752076868,5.641822552,5.530209687,5.417814379
Heat Demand,CS2,AT,na,RES,na,space heating,Eurostat,TWh,40.5791336,40.97168148,41.34834935,41.70579584,42.04340406,42.35954855,42.65116288,42.92995043,43.19815141,43.45646892,43.70168027,43.93188699,44.1447972,44.33807466,44.51186451,44.66481997,44.79218356,44.8897437,44.95522764,44.98780358,44.98683505,44.95103975,44.87425079,44.75509972,44.5920631,44.38348757,44.12942651,43.83400256,43.49573789,43.11269788,42.68625869
Heat Demand,CS2,BE,na,RES,na,space heating,Eurostat,TWh,54.23338075,54.56501673,54.87928463,55.17300333,55.44656393,55.69887738,55.92711228,56.14672226,56.36052402,56.56972774,56.77202013,56.96843998,57.15337875,57.3242397,57.48034348,57.62102178,57.73998465,57.82901427,57.88469532,57.90560007,57.89029477,57.83685518,57.7367832,57.58827459,57.38926503,57.13773662,56.83157149,56.47522923,56.06821877,55.61010971,55.10113959
Heat Demand,CS2,BG,na,RES,na,space heating,Eurostat,TWh,13.71252882,13.6468989,13.57906639,13.50800719,13.43446465,13.3583067,13.28025054,13.2034922,13.12866046,13.05690446,12.98697221,12.91973125,12.85452936,12.79087815,12.73158887,12.67503057,12.61839133,12.55870487,12.4954333,12.43011606,12.36268883,12.29104843,12.21410003,12.13125964,12.04183737,11.94524109,11.83993948,11.72764638,11.60799059,11.48101783,11.34656749
Heat Demand,CS2,CH,na,RES,na,space heating,Eurostat,TWh,38.29821222,38.50851574,38.69780214,38.86554218,39.01332092,39.14175798,39.25053104,39.35141819,39.44569377,39.53278522,39.61019674,39.67869957,39.73528352,39.77860713,39.80876478,39.82598268,39.82621894,39.80434114,39.75881366,39.68986199,39.59734041,39.4805848,39.3342825,39.15809963,38.95142168,38.71323532,38.44267696,38.14252608,37.81130747,37.44727218,37.04935732
Heat Demand,CS2,CZ,na,RES,na,space heating,Eurostat,TWh,42.32936632,42.53361152,42.71766628,42.87538889,43.00650991,43.11460849,43.19718984,43.26969373,43.33231304,43.39077101,43.43955516,43.47869767,43.50611886,43.52434769,43.53495896,43.54314615,43.54555077,43.53766896,43.51924248,43.49276825,43.45591893,43.40195121,43.32366253,43.21863381,43.08450661,42.91718652,42.71020351,42.46849001,42.19285012,41.88127341,41.53307016
Heat Demand,CS2,DE,na,RES,na,space heating,Eurostat,TWh,341.9226242,343.1555283,344.1691504,344.9697069,345.5850651,346.0494309,346.3305704,346.549066,346.7061462,346.8285725,346.8872658,346.8829187,346.8011094,346.6178525,346.3336803,345.9413658,345.3960586,344.6692438,343.7198134,342.5504219,341.1807448,339.6006456,337.7771213,335.7009088,333.3597044,330.7461141,327.8649425,324.726264,321.3336394,317.6771433,313.767129
Heat Demand,CS2,DK,na,RES,na,space heating,Eurostat,TWh,32.77520191,32.95175479,33.11806552,33.27134241,33.41088537,33.53518222,33.64161307,33.73871574,33.82746162,33.90846578,33.97984702,34.04175832,34.08970511,34.1213662,34.13743147,34.13812902,34.12004439,34.07876812,34.01286976,33.92221248,33.80658357,33.66572993,33.49555666,33.29599274,33.06684168,32.80769813,32.5181791,32.20148311,31.85783354,31.4873193,31.09027089
Heat Demand,CS2,ES,na,RES,na,space heating,Eurostat,TWh,57.5902472,57.63207147,57.65685023,57.66614664,57.65770773,57.6377058,57.60387424,57.57112262,57.54742394,57.53668837,57.53511493,57.54022824,57.54983503,57.55701437,57.56157909,57.56353763,57.55602899,57.53034512,57.48247685,57.40883242,57.30870306,57.17755817,57.00612637,56.78956097,56.52518848,56.20776844,55.83595285,55.41247329,54.93705583,54.41095905,53.83740578
Heat Demand,CS2,FI,na,RES,na,space heating,Eurostat,TWh,33.55160655,33.60234229,33.63873339,33.65810617,33.65955057,33.64537828,33.6128829,33.57258789,33.52570697,33.47369848,33.41406303,33.34771288,33.27218323,33.1830651,33.081638,32.96723251,32.83862705,32.69202043,32.5260491,32.34088353,32.13662109,31.91477179,31.6709979,31.4047622,31.11563749,30.80363491,30.46875768,30.11408368,29.74093859,29.34823451,28.93509403
Heat Demand,CS2,FR,na,RES,na,space heating,Eurostat,TWh,251.4682493,252.2317094,252.9053394,253.4841174,253.9716923,254.3739693,254.6785395,254.9666122,255.2511617,255.5486414,255.8374259,256.105634,256.3306684,256.4998583,256.6111841,256.6562983,256.6058143,256.4230429,256.0874303,255.5837165,254.904503,254.0522645,252.9932833,251.7250565,250.244226,248.5474918,246.6312808,244.5202844,242.2167229,239.7227512,237.0408898
Heat Demand,CS2,GB,na,RES,na,space heating,Eurostat,TWh,255.0158494,255.8529107,256.5962259,257.229825,257.7554998,258.1682726,258.4548759,258.6873745,258.878332,259.031842,259.1368127,259.1975726,259.1892917,259.1012375,258.9317951,258.6808365,258.3230028,257.8254722,257.1761392,256.3729654,255.4128977,254.2912512,252.9736701,251.4561488,249.7325362,247.7960451,245.6390883,243.2819681,240.722423,237.9591721,234.9928241
Heat Demand,CS2,GR,na,RES,na,space heating,Eurostat,TWh,23.50609091,23.42209556,23.327183,23.22164818,23.10673797,22.98345319,22.85274683,22.72167058,22.59218443,22.46530556,22.34035058,22.21822288,22.09687537,21.97770887,21.85790101,21.73721896,21.61296948,21.48182337,21.3424024,21.19414307,21.03787009,20.87177109,20.69364934,20.50126209,20.29507913,20.07397587,19.83674677,19.58439213,19.3163047,19.03236817,18.73219586
Heat Demand,CS2,HU,na,RES,na,space heating,Eurostat,TWh,40.52123468,40.59637725,40.6546508,40.69448115,40.71875365,40.72797727,40.72332089,40.71215136,40.69344957,40.67292705,40.64605936,40.61505684,40.57686245,40.53152792,40.47854849,40.41611581,40.34061421,40.2467305,40.13428422,40.00322185,39.86216655,39.70412738,39.51841723,39.30476034,39.06223997,38.79036436,38.48717664,38.15745221,37.80017281,37.41575259,37.00561953
Heat Demand,CS2,IT,na,RES,na,space heating,Eurostat,TWh,187.4502623,187.7988158,188.0767732,188.2800152,188.4114997,188.4839603,188.4879828,188.4841561,188.480653,188.4912142,188.5160629,188.5368394,188.5419059,188.5155394,188.4589584,188.3730163,188.2267908,188.0026629,187.6833302,187.2632767,186.7415016,186.0985512,185.3053264,184.3563923,183.2475397,181.9667747,180.5116676,178.8974517,177.1256309,175.1897988,173.0933216
Heat Demand,CS2,LU,na,RES,na,space heating,Eurostat,TWh,3.805173283,3.837792451,3.870720604,3.902883537,3.932582708,3.958678347,3.980819809,4.000785012,4.019277682,4.037185211,4.054842078,4.072460146,4.08952238,4.105670144,4.12061119,4.134184979,4.145911294,4.155338007,4.16213286,4.16632124,4.167690068,4.166191853,4.161185574,4.152714745,4.14069006,4.125017117,4.105583381,4.082693614,4.056177586,4.025952947,3.991854244
Heat Demand,CS2,NL,na,RES,na,space heating,Eurostat,TWh,62.81610507,63.14809411,63.45849771,63.74316694,64.00245429,64.23608555,64.43969923,64.63339125,64.8180847,64.99534009,65.15869794,65.30847355,65.43556586,65.53461079,65.6078397,65.65665819,65.6680771,65.63116365,65.54390971,65.40686898,65.22016725,64.98332741,64.68857782,64.33618311,63.92578765,63.45694939,62.92908859,62.3485943,61.71623302,61.03285802,60.29936878
Heat Demand,CS2,NO,na,RES,na,space heating,Eurostat,TWh,24.92801682,25.09621699,25.25741645,25.40959487,25.55221344,25.68432566,25.80408223,25.91823648,26.02775599,26.13274405,26.23181419,26.32521341,26.41023607,26.48559124,26.55100612,26.60626291,26.64872747,26.67493335,26.68360407,26.6745312,26.64751442,26.60203458,26.53464762,26.44489536,26.33222774,26.19587663,26.03512409,25.85215259,25.64679207,25.4188082,25.16820055
Heat Demand,CS2,PL,na,RES,na,space heating,Eurostat,TWh,114.6352833,115.2201037,115.7794326,116.2555234,116.6252796,116.9317207,117.1950777,117.4243627,117.5958798,117.7424414,117.8805007,118.0025187,118.0741356,118.0991957,118.1024826,118.0880853,118.0315567,117.9095909,117.7310796,117.5012303,117.2106663,116.8501669,116.4093025,115.8855867,115.2754056,114.5749805,113.779452,112.8989801,111.9441984,110.9116764,109.790856
Heat Demand,CS2,PT,na,RES,na,space heating,Eurostat,TWh,5.153001853,5.154041748,5.153517833,5.151381019,5.147418679,5.141902145,5.134607113,5.127179202,5.120033974,5.113344812,5.106708302,5.099775785,5.09218208,5.084015263,5.074916128,5.064824773,5.053237202,5.039425726,5.022874424,5.003365695,4.981030289,4.955612861,4.926285434,4.89277848,4.85458061,4.811927092,4.764927996,4.713704676,4.65847996,4.599027818,4.535642029
Heat Demand,CS2,RO,na,RES,na,space heating,Eurostat,TWh,26.76676841,26.69719458,26.61695922,26.52622476,26.42459096,26.31376563,26.19414047,26.07518822,25.95990706,25.84857182,25.73971842,25.63669199,25.5356897,25.46033426,25.38666665,25.31355468,25.23757939,25.15177792,25.05796176,24.95328667,24.84135446,24.71855858,24.58311958,24.43314118,24.26699543,24.08460829,23.88655837,23.67330322,23.44378265,23.19896727,22.94327583
Heat Demand,CS2,SE,na,RES,na,space heating,Eurostat,TWh,44.39794879,44.71095836,45.00627228,45.27960166,45.52978021,45.75492654,45.95187191,46.13328315,46.30158376,46.45809043,46.60154766,46.73362967,46.85090918,46.95229308,47.03819337,47.10921403,47.16128305,47.18855446,47.18918166,47.16281678,47.10908031,47.02727737,46.91099475,46.75941245,46.57106005,46.34435073,46.07716005,45.77270547,45.42965553,45.04681832,44.62321962
Heat Demand,CS2,SI,na,RES,na,space heating,Eurostat,TWh,6.178596685,6.20688149,6.231665892,6.252353677,6.268972892,6.282388134,6.292297408,6.301117619,6.308911308,6.316323365,6.322945476,6.329478101,6.335139489,6.339279935,6.342154837,6.343845541,6.343721794,6.341399597,6.336419235,6.32852251,6.317430126,6.303138014,6.284665994,6.261326715,6.23317703,6.19974776,6.160744301,6.116454214,6.066657515,6.0113624,5.950609155
